pageid,title,birth_y,birth_m,birth_d,death_y,death_m,death_d,death_age
11796766,Jeff MacKay,1948,10,20,2008,8,22,59
17565149,Kenneth MacKenna,1899,8,19,1962,1,15,62
2072466,Barton MacLane,1902,12,25,1969,1,1,66
4482844,Douglas MacLean,1890,1,10,1967,7,9,77
86925,Fred MacMurray,1908,8,30,1991,11,5,83
7287784,Albert MacQuarrie,1882,1,8,1950,2,17,68
459575,Gordon MacRae,1921,3,12,1986,1,24,64
2083301,George Macready,1899,8,29,1973,7,2,73
2710807,Dave Madden,1931,12,17,2014,1,16,82
1510247,Guy Madison,1922,1,19,1996,2,6,74
25002963,Noel Madison,1897,4,30,1975,1,6,77
34857308,Ari Magder,1983,6,14,2012,4,27,28
15573704,George Magrill,1900,1,5,1952,5,31,52
8355186,Jock Mahoney,1919,2,7,1989,12,14,70
6891040,Ray Mala,1906,12,27,1952,9,23,45
13144560,Fred Malatesta,1889,4,18,1952,4,8,62
342375,Karl Malden,1912,3,22,2009,7,1,97
11476688,Gene Malin,1908,6,30,1933,8,10,25
45267566,Rory Mallinson,1913,10,27,1976,3,26,62
6948836,Edward Mallory,1930,6,14,2007,4,4,76
14952304,Leo D. Maloney,1888,1,4,1929,11,2,41
33180579,Peter Mamakos,1918,12,14,2008,4,27,89
14507327,Al Mancini,1932,11,13,2007,11,12,74
13155901,Jerry Mandy,1892,6,5,1945,5,1,52
1374767,Dudley Manlove,1914,6,11,1996,4,17,81
990711,Anthony Mann,1906,6,30,1967,4,29,60
36751391,George Mann (vaudeville performer),1905,12,2,1977,11,23,71
5831670,Hank Mann,1888,5,28,1971,11,25,83
1171213,David Manners,1900,4,30,1998,12,23,98
17488146,Knox Manning,1904,1,17,1980,8,26,76
31247438,Ted Manson,1926,10,23,2008,6,1,81
10253176,Paul Mantee,1931,1,9,2013,11,7,82
1388878,Joe Mantell,1915,12,21,2010,9,29,94
42061008,Ralph Manza,1921,12,1,2000,1,31,78
46607647,Ted Mapes,1901,11,25,1984,9,9,82
63556,Fredric March,1897,8,31,1975,4,14,77
15553267,Jay Marchant,1888,1,7,1962,6,14,74
2996998,Paul Marco,1927,6,10,2006,5,14,78
13650705,James Marcus (American actor),1867,1,21,1937,10,15,70
8402285,David Margulies,1937,2,19,2016,1,11,78
18272473,Russ Marin,1934,5,1,2005,3,6,70
13858634,George F. Marion,1860,7,16,1945,11,30,85
16515940,Michael Mark (actor),1886,3,15,1975,2,3,88
34320147,Ted Markland,1933,1,15,2011,12,18,78
1392269,John Marley,1907,10,17,1984,5,22,76
2722109,Hugh Marlowe,1911,1,30,1982,5,2,71
4917063,John Marriott (actor),1893,1,30,1977,4,5,84
973172,Kenneth Mars,1935,4,4,2011,2,12,75
1061378,James Marsden,1973,9,18,1973,9,18,0
46618720,Boyd Marshall,1884,6,22,1950,11,10,66
923348,E. G. Marshall,1914,6,18,1998,8,24,84
543262,Garry Marshall,1934,11,13,2016,7,19,81
3736740,George Marshall (director),1891,12,29,1975,2,17,83
2111100,Tully Marshall,1864,4,10,1943,3,10,78
1066145,William Marshall (actor),1924,8,19,2003,6,11,78
757042,Nathaniel Marston,1975,7,9,2015,11,11,40
14990692,Frank Marth,1922,7,29,2014,1,12,91
1553427,Barney Martin,1923,3,3,2005,3,21,82
151603,Dean Martin,1917,6,7,1995,12,25,78
4312031,D'Urville Martin,1939,2,11,1984,5,28,45
38284529,George Martin (American actor),1929,8,15,2010,6,1,80
3813868,Kiel Martin,1944,7,26,1990,12,28,46
37734886,Lewis Martin (actor),1895,11,1,1969,2,21,73
3262185,Lock Martin,1916,2,16,1959,1,19,42
2439584,Ross Martin,1920,3,22,1981,7,3,61
383263,Strother Martin,1919,3,26,1980,8,1,61
14729401,Edward Martindel,1876,7,8,1955,5,4,78
34524996,Joaquin Martinez,1930,11,5,2012,1,3,81
32963039,Tony Martinez (Puerto Rican-American actor),1920,1,27,2002,9,16,82
564125,Al Martino,1927,10,7,2009,10,13,82
18433,Lee Marvin,1924,2,19,1987,8,29,63
169610,Chico Marx,1887,3,22,1961,10,11,74
12426,Groucho Marx,1890,10,2,1977,8,19,86
150095,Harpo Marx,1888,11,23,1964,9,28,75
177729,Zeppo Marx,1901,2,25,1979,11,30,78
13595372,James Mason (American actor),1889,2,3,1959,11,7,70
12515320,LeRoy Mason,1903,7,2,1947,10,13,44
12727039,Thomas B. Mason,1919,1,12,2007,3,9,88
2663481,Tom Mason,1920,4,29,1980,12,1,60
145626,Raymond Massey,1896,8,30,1983,7,29,86
40541507,Rod Masterson,1945,2,14,2013,9,12,68
23998354,George Mathews (actor),1911,10,10,1984,11,8,73
9359345,Kerwin Mathews,1926,1,8,2007,7,5,81
62811,Walter Matthau,1920,10,1,2000,7,1,79
8592785,Junius Matthews,1890,6,12,1978,1,18,87
39853865,Scotty Mattraw,1880,10,19,1946,11,9,66
442584,Victor Mature,1913,1,29,1999,8,4,86
1399377,John Matuszak,1950,12,25,1989,6,17,38
6780675,Billy and Bobby Mauch,1921,7,6,2007,10,15,86
37576075,Frank Maxwell,1916,11,17,2004,8,4,87
245536,James Maxwell (actor),1929,3,23,1995,8,18,66
6801160,Bob May (actor),1939,9,4,2009,1,18,69
13908205,Herschel Mayall,1863,7,12,1941,6,10,77
15808356,Eddie Mayehoff,1909,7,7,1992,11,12,83
1967880,Christopher Mayer (American actor),1954,2,21,2011,7,23,57
1576385,Ken Maynard,1895,7,21,1973,3,23,77
12734188,Kermit Maynard,1897,9,20,1971,1,16,73
5832114,Archie Mayo,1891,1,29,1968,12,4,77
14193457,Frank Mayo (actor),1889,6,28,1963,7,9,74
1254092,Whitman Mayo,1930,11,15,2001,5,22,70
2006361,Mike Mazurki,1907,12,25,1990,12,9,82
374904,Paul Mazursky,1930,4,25,2014,6,30,84
17372053,Paul McAllister,1875,6,30,1955,7,8,80
6570731,Mickey McBan,1919,2,27,1979,10,30,60
3088111,Tom McBride (actor),1952,10,7,1995,9,24,42
13062879,William McCall (actor),1870,5,19,1938,1,10,67
2065586,Lon McCallister,1923,4,17,2005,6,11,82
28759395,Macon McCalman,1932,12,20,2005,11,29,72
39536028,Fred McCarren,1951,4,12,2006,7,2,55
30559085,Brooke McCarter,1963,4,22,2015,12,22,52
1369850,Kevin McCarthy (actor),1914,2,15,2010,9,11,96
44048487,Michael McCarty,1946,9,7,2014,9,26,68
42804673,Billy McClain,1866,10,12,1950,1,19,83
1796589,Doug McClure,1935,5,11,1995,2,5,59
1227312,Kendall McComas,1916,10,29,1981,10,15,64
9095417,Larry McCormick (TV),1933,2,3,2004,8,27,71
15181651,Merrill McCormick,1892,2,5,1953,8,19,61
13095977,Harry McCoy,1889,12,10,1937,9,1,47
1556585,Tim McCoy,1891,4,10,1978,1,29,86
4006916,Jody McCrea,1934,9,6,2009,4,4,74
537253,Joel McCrea,1905,11,5,1990,10,20,84
17353021,Paul McCullough,1883,3,27,1936,3,25,52
13665084,Philo McCullough,1893,1,16,1981,6,5,88
8414079,Bill McCutcheon,1924,5,23,2002,1,9,77
26853238,Sam McDaniel,1886,1,28,1962,9,24,76
13388747,Joseph McDermott (actor),1878,12,31,1923,3,6,44
9288739,Francis McDonald,1891,8,22,1968,9,18,77
163588,Roddy McDowall,1928,9,17,1998,10,3,70
13603104,Nelson McDowell,1870,8,14,1947,11,3,77
26776372,John P. McGarr,1964,9,25,2010,3,25,45
932387,Darren McGavin,1922,5,7,2006,2,25,83
4207955,John McGiver,1913,11,5,1975,9,9,61
15911023,Frank McGlynn Sr.,1866,10,26,1951,5,18,84
391213,Patrick McGoohan,1928,3,19,2009,1,13,80
2649353,J. P. McGowan,1880,2,24,1952,3,26,72
15847493,Walter McGrail,1888,10,19,1970,3,19,81
13984324,Paul McGrath (actor),1904,4,11,1978,4,13,74
1571336,Charles McGraw,1914,5,10,1980,7,30,66
19778949,Charles McGregor,1922,9,1,1996,8,11,73
15805152,Malcolm McGregor,1892,10,13,1945,4,29,52
2664864,John McGuire (actor),1910,10,22,1980,9,30,69
7889960,Frank McHugh,1898,5,23,1981,9,11,83
17689146,Matt McHugh,1894,1,22,1971,2,22,77
2382853,John McIntire,1907,6,27,1991,1,30,83
4956231,Tim McIntire,1944,4,19,1986,4,15,41
12532365,Lafe McKee,1872,1,23,1959,8,10,87
12856359,Raymond McKee,1892,12,7,1984,10,3,91
8953689,Dallas McKennon,1919,7,19,2009,7,14,89
1245489,Bill McKinney,1931,9,12,2011,12,1,80
2326300,Wayne McLaren,1940,9,12,1992,7,22,51
2470069,David McLean (actor),1922,5,19,1995,10,12,73
14647437,Horace McMahon,1906,5,17,1971,8,17,65
6306287,John McMartin,1929,8,21,2016,7,6,86
10118975,Kenneth McMillan (actor),1932,7,2,1989,1,8,56
48814352,Will McMillan,1944,11,25,2015,12,2,71
1773600,Stephen McNally,1911,7,29,1994,6,4,82
1333050,Howard McNear,1905,1,27,1969,1,3,63
25832226,Hugh McPhillips,1920,3,31,1990,10,31,70
144829,Steve McQueen,1930,3,24,1980,11,7,50
4182420,Robert McQueeney,1919,3,5,2002,4,24,83
7300193,Bruce McRae,1867,1,15,1927,5,7,60
24343634,Patrick McVey,1910,3,17,1973,7,6,63
21939084,Tyler McVey,1912,2,14,2003,7,4,91
17472317,Edward McWade,1865,1,14,1943,5,17,78
17372326,Robert McWade,1872,1,25,1938,1,19,65
7095769,Taylor Mead,1924,12,31,2013,5,8,88
1121130,Vaughn Meader,1936,3,2,2004,10,29,68
13266777,Lew Meehan,1890,9,7,1951,8,10,60
5835446,George Meeker,1904,3,5,1984,8,19,80
2711710,Ralph Meeker,1920,11,21,1988,8,5,67
2308054,John Megna,1952,11,9,1995,9,4,42
27605154,Don Megowan,1922,5,24,1981,6,26,59
6712860,Thomas Meighan,1879,4,9,1936,7,8,57
2661524,George Melford,1877,2,19,1961,4,25,84
1771287,Sid Melton,1917,5,22,2011,11,2,94
16980953,Sam Melville (actor),1936,8,20,1989,3,9,52
20642751,George Memmoli,1938,8,3,1985,5,20,46
144767,Adolphe Menjou,1890,2,18,1963,10,29,73
3217205,Shepard Menken,1921,11,2,1999,1,2,77
3306826,Justin Mentell,1982,12,16,2010,2,1,27
2779278,Gus Mercurio,1928,8,10,2010,12,7,82
335067,Burgess Meredith,1907,11,16,1997,9,9,89
6826414,Charles Meredith (actor),1894,8,27,1964,11,28,70
34037786,Wilmuth Merkyl,1885,6,2,1954,5,1,68
7453141,Frank Merrill (actor),1893,3,21,1966,2,12,72
1167400,Gary Merrill,1915,8,2,1990,3,5,74
44616896,John Merton,1901,2,18,1959,9,19,58
41115039,Nicholas Mevoli,1981,8,22,2013,11,17,32
6726523,Emile Meyer,1910,8,18,1987,3,19,76
181669,Russ Meyer,1922,3,21,2004,9,18,82
7197465,Torben Meyer,1884,12,1,1975,5,22,90
17178235,Paul Michael,1926,8,15,2011,7,8,84
21066229,Windell Middlebrooks,1979,1,8,2015,3,9,36
24927097,Robert Middlemass,1883,9,3,1949,9,10,66
2634146,Charles Middleton (actor),1874,10,3,1949,4,22,74
6359154,Ray Middleton (actor),1907,2,8,1984,4,10,77
2780632,Robert Middleton,1911,3,13,1977,6,14,66
44019603,Nigel Miguel,1963,4,8,1963,4,8,0
40151532,John Miles (actor),1923,6,12,2006,5,17,82
28304555,John Milford,1929,9,7,2000,8,14,70
17256,Kim Milford,1951,2,7,1988,6,16,37
13597744,John Miljan,1892,11,9,1960,1,24,67
22474133,Victor Millan,1920,8,1,2009,4,3,88
17371765,Carl Miller (actor),1893,8,9,1979,1,22,85
28786635,Charles F. Miller,1878,6,21,1952,11,25,74
21472107,Dean Miller (broadcaster),1924,11,1,2004,1,13,79
2189670,Denny Miller,1934,4,25,2014,9,9,80
3594260,Jason Miller (playwright),1939,4,22,2001,5,13,62
2079141,Marvin Miller (actor),1913,7,18,1985,2,8,71
32987265,Sidney Miller (actor),1916,10,22,2004,1,10,87
13290029,W. Chrystie Miller,1843,8,10,1922,9,23,79
13374731,Walter Miller (actor),1892,3,9,1940,3,30,48
16140259,Winston Miller,1910,6,22,1994,6,21,83
7811420,Arthur Millett,1874,4,21,1952,2,24,77
33026480,James Millhollin,1915,8,23,1993,5,23,77
25003084,James Millican,1911,2,17,1955,11,24,44
6217766,Andy Milligan,1929,1,31,1991,6,3,62
28246751,Frank Mills (American actor),1891,1,26,1973,8,18,82
14277724,Mort Mills,1919,1,11,1993,6,6,74
710542,Martin Milner,1931,12,28,2015,9,6,83
167656,Sal Mineo,1939,1,10,1976,2,12,37
23259760,Worthington Miner,1900,11,13,1982,12,11,82
2643319,Cameron Mitchell (actor),1918,11,4,1994,7,7,75
2074562,Chuck Mitchell,1927,11,28,1992,6,22,64
8641624,Don Mitchell (actor),1943,3,17,2013,12,8,70
4033608,Duke Mitchell,1926,5,26,1981,12,2,55
40262548,Ewing Mitchell,1910,12,29,1988,9,3,77
23323992,Frank Mitchell (actor),1905,5,13,1991,1,21,85
17698367,George Mitchell (actor),1905,2,21,1972,1,18,66
2347999,Gordon Mitchell,1923,7,29,2003,9,20,80
13372513,Grant Mitchell (actor),1874,6,17,1957,5,1,82
33001775,Howard M. Mitchell,1883,12,11,1958,10,9,74
918090,James Mitchell (actor),1920,2,29,2010,1,22,89
1167372,Millard Mitchell,1903,8,14,1953,10,13,50
768351,Thomas Mitchell (actor),1892,7,11,1962,12,17,70
13169984,John Mitchum,1919,9,6,2001,11,29,82
87603,Robert Mitchum,1917,8,6,1997,7,1,79
47263123,Art Mix,1896,6,18,1972,12,7,76
549151,Tom Mix,1880,1,6,1940,10,12,60
2721404,Gerald Mohr,1914,6,11,1968,11,9,54
39121223,Jose Mojica,1896,9,14,1974,9,20,78
602457,Zakes Mokae,1934,5,8,2009,9,11,75
13156975,William V. Mong,1875,6,25,1940,12,10,65
35127249,Del Monroe,1936,4,7,2009,6,5,73
51086712,Tom Monroe (actor),1919,9,2,1993,12,2,74
12736436,Monte Montague,1891,4,23,1959,4,6,67
12291303,Bull Montana,1887,5,16,1950,1,24,62
1826864,Lenny Montana,1926,3,13,1992,5,12,66
43622259,Ray Montgomery (actor),1922,5,27,1998,6,4,76
7443162,Douglass Montgomery,1907,10,29,1966,7,23,58
1586807,George Montgomery (actor),1916,8,29,2000,12,12,84
706170,Robert Montgomery (actor),1904,5,21,1981,9,27,77
2342253,Mike Monty,1936,10,23,2006,8,4,69
635015,Alvy Moore,1921,12,5,1997,5,4,75
1001614,Clayton Moore,1914,9,14,1999,12,28,85
15177917,Dennis Moore (actor),1908,1,26,1964,3,1,56
3236921,Duke Moore,1913,7,15,1976,11,16,63
637091,Matt Moore (actor),1888,1,8,1960,1,21,72
637090,Owen Moore,1886,12,12,1939,6,9,52
4933875,Tim Moore (comedian),1887,12,12,1958,12,13,71
637080,Tom Moore (actor),1883,5,1,1955,2,12,71
3320358,Victor Moore,1876,2,24,1962,7,23,86
13048707,Vin Moore,1879,1,23,1949,12,5,70
44398689,Bert Moorhouse,1894,11,20,1954,1,26,59
13697779,Lee Moran,1888,6,23,1961,4,24,72
3872761,Michael P. Moran,1944,2,8,2004,2,4,59
4733169,Mantan Moreland,1902,9,3,1973,9,28,71
24591971,Harry T. Morey,1873,9,21,1936,1,24,62
12766601,Boyd Morgan,1915,10,24,1988,1,8,72
4232588,Dennis Morgan,1908,12,20,1994,9,7,85
145042,Frank Morgan,1890,6,1,1949,9,18,59
493057,Harry Morgan,1915,4,10,2011,12,7,96
6797144,Ralph Morgan,1883,7,6,1956,6,11,72
337629,Pat Morita,1932,6,28,2005,11,24,73
142787,Chester Morris,1901,2,16,1970,9,11,69
14456298,Dave Morris (actor),1884,6,7,1955,11,27,71
3364543,Greg Morris,1933,9,27,1996,8,27,62
2118466,Howard Morris,1919,9,4,2005,5,21,85
7952908,Jeff Morris (actor),1934,9,20,2004,7,12,69
13404601,Reggie Morris,1886,6,25,1928,2,16,41
2874703,Wayne Morris (American actor),1914,2,17,1959,9,14,45
1224951,Ernie Morrison,1912,12,20,1989,7,24,76
17386908,James W. Morrison,1888,11,15,1974,11,15,86
15135713,Jim Morrison,1943,12,8,1971,7,3,27
4451671,Jeff Morrow,1907,1,13,1993,12,26,86
641857,Vic Morrow,1929,2,14,1982,7,23,53
667823,Gary Morton,1924,12,19,1999,3,30,74
14068265,James C. Morton,1884,8,25,1942,10,24,58
43124664,Maurice Moscovich,1871,11,23,1940,6,18,68
2593009,Arnold Moss,1910,1,28,1989,12,15,79
571772,Zero Mostel,1915,2,28,1977,9,8,62
14729201,Jack Mower,1890,9,5,1965,1,6,74
34179268,Gavin Muir (American actor),1900,9,8,1972,5,24,71
6302030,Jack Mulhall,1887,10,7,1979,6,1,91
14602231,Jack Mullaney,1929,9,18,1982,6,27,52
6167544,Mitch Mullany,1968,9,20,2008,5,25,39
285538,Richard Mulligan,1932,11,13,2000,9,26,67
45188,Paul Muni,1895,9,22,1967,8,25,71
11696357,George Murdock (actor),1930,6,25,2012,4,30,81
19623554,Jack Murdock (actor),1922,10,28,2001,4,27,78
362987,Audie Murphy,1925,6,20,1971,5,28,45
43509571,Danny Murphy (actor),1955,8,20,2014,8,8,58
44626310,Horace Murphy,1880,6,3,1975,1,20,94
3273291,Timothy Patrick Murphy,1959,11,3,1988,12,6,29
5657565,William Murphy (actor),1921,1,9,1989,6,11,68
13079739,Charles Murray (American actor),1872,6,22,1941,7,29,69
2841040,James Murray (American actor),1901,2,9,1936,7,11,35
5816902,Jan Murray,1916,10,4,2006,7,2,89
3857390,Ken Murray (entertainer),1903,7,14,1988,10,12,85
17371898,Tom Murray (actor),1874,9,8,1935,8,27,60
5291209,Tony Musante,1936,6,30,2013,11,26,77
12505642,Clarence Muse,1889,10,14,1979,10,13,89
5649966,Burt Mustin,1884,2,8,1977,1,28,92
12912904,Harry Myers,1882,9,5,1938,12,25,56
5103122,Lou Myers (actor),1935,9,26,2013,2,19,77
14953421,Ray Myers,1889,6,21,1956,11,4,67
35306604,John Myhers,1921,12,18,1992,5,27,70
35880980,John Mylong,1892,9,27,1975,9,8,82
6266354,George Nader,1921,10,19,2002,2,4,80
2216473,Conrad Nagel,1897,3,16,1970,2,24,72
3712044,Stu Nahan,1926,6,23,2007,12,26,81
1182775,J. Carrol Naish,1896,1,21,1973,1,24,77
1040461,Jack Nance,1943,12,21,1996,12,30,53
641742,Charles Napier (actor),1936,4,12,2011,10,5,75
45518532,Paul Napier,1930,3,10,2015,2,21,84
36470366,Louis Natheaux,1894,12,10,1942,8,23,47
33430295,Billy Naylor,1916,9,22,2011,10,5,95
1637141,Tom Neal,1914,1,28,1972,8,7,58
18178487,Bernard Nedell,1898,10,14,1972,11,23,74
1147495,Hal Needham,1931,3,6,2013,10,25,82
4251160,Taylor Negron,1957,8,1,2015,1,10,57
3264738,Marshall Neilan,1891,4,11,1958,10,27,67
13650606,James Neill,1860,9,29,1931,3,16,70
13605265,Richard Neill,1875,11,12,1970,4,8,94
22588316,George N. Neise,1917,2,16,1996,4,14,79
617029,Barry Nelson,1917,4,16,2007,4,7,89
2059942,David Nelson (actor),1936,10,24,2011,1,11,74
915092,Ed Nelson,1928,12,21,2014,8,9,85
3448209,Gene Nelson,1920,3,24,1996,9,16,76
15670383,Jack Nelson (actor),1882,10,15,1948,11,10,66
7454453,Kenneth Nelson,1930,3,24,1993,10,7,63
419343,Ozzie Nelson,1906,3,20,1975,6,3,69
453793,Ralph Nelson,1916,8,12,1987,12,21,71
164398,Ricky Nelson,1940,5,8,1985,12,31,45
47067919,Neil Nephew,1939,7,17,1978,11,1,39
12734450,Bill Nestell,1893,3,3,1966,10,18,73
4072501,John Newland,1917,12,23,2000,1,10,82
49706,Paul Newman,1925,1,26,2008,9,26,83
4760896,Fred C. Newmeyer,1888,8,9,1967,4,24,78
45054743,Theodore Newton (actor),1904,8,4,1963,2,28,58
4322288,Richard Ney,1916,11,12,2004,7,18,87
420922,Haing S. Ngor,1940,3,22,1996,2,25,55
1573233,Fred Niblo,1874,1,6,1948,11,11,74
1164336,Fayard Nicholas,1914,10,20,2006,1,24,91
67749,Mike Nichols,1931,11,6,2014,11,19,83
39060771,Robert Nichols (actor),1924,7,20,2013,3,21,88
2346721,Nick Nicholson (actor),1952,4,19,2010,8,11,58
3231365,Alex Nicol,1916,1,20,2001,7,29,85
55014,Leslie Nielsen,1926,2,11,2010,11,28,84
53569,Leonard Nimoy,1931,3,26,2015,2,27,83
10231980,Stuart Nisbet,1934,1,17,2016,6,23,82
42773781,Jimmy Noel,1903,5,15,1985,1,31,81
1325928,Bob Nolan,1908,4,1,1980,6,16,72
47773457,Edward Nolan (actor),1888,8,14,1943,7,17,54
2018411,Lloyd Nolan,1902,8,11,1985,9,27,83
7662397,Tommy Noonan,1921,4,29,1968,4,24,46
30374066,Edward Norris,1911,3,10,2002,12,18,91
1817499,Alan North,1920,12,23,2000,1,19,79
14821232,Harry Northrup,1875,7,31,1936,7,2,60
8616597,Cliff Norton,1918,3,21,2003,1,25,84
44182279,Edgar Norton,1868,8,11,1953,2,6,84
12836034,Jack Norton,1882,9,2,1958,10,15,76
155524,Ken Norton,1943,8,9,2013,9,18,70
3633681,Shelly Novack,1944,1,10,1978,5,27,34
564349,Ramon Novarro,1899,2,6,1968,10,30,69
2328984,Jay Novello,1904,8,22,1982,9,2,78
13937561,Edward Nugent,1904,2,7,1995,1,3,90
2139113,Bill Nunn,1952,10,20,2016,9,24,63
16896978,Carroll Nye,1901,10,4,1974,3,17,72
13479218,G. Raymond Nye,1889,4,13,1965,7,23,76
1954425,Louis Nye,1913,5,1,2005,10,9,92
1369267,Jack Oakie,1903,11,12,1978,1,23,74
3948842,Simon Oakland,1915,8,28,1983,8,29,68
11107646,Wheeler Oakman,1890,2,21,1949,3,19,59
1140322,Warren Oates,1928,7,5,1982,4,3,53
1208155,Dan O'Bannon,1946,9,30,2009,12,17,63
4723721,Ken Ober,1957,7,3,2009,11,15,52
9154081,Philip Ober,1902,3,23,1982,9,13,80
1558601,Hugh O'Brian,1925,4,19,2016,9,5,91
10315931,Dave O'Brien (actor),1912,5,31,1969,11,8,57
779370,Edmond O'Brien,1915,9,10,1985,5,9,69
6827896,Eugene O'Brien (actor),1880,11,14,1966,4,29,85
2658374,George O'Brien (actor),1899,4,19,1985,9,4,86
13311865,John B. O'Brien,1884,12,13,1936,8,15,51
19781398,Leo O'Brien (actor),1970,11,12,2012,10,10,41
2238232,Pat O'Brien (actor),1899,11,11,1983,10,15,83
31449759,Skip O'Brien,1950,8,20,2011,4,6,60
25670363,Bryan O'Byrne,1931,2,6,2009,12,4,78
1388886,Arthur O'Connell,1908,3,29,1981,5,18,73
245805,Carroll O'Connor,1924,8,2,2001,6,21,76
329705,Donald O'Connor,1925,8,28,2003,9,27,78
1872321,Hugh O'Connor,1962,4,7,1995,3,28,32
14399426,Robert Emmett O'Connor,1885,3,18,1962,9,4,77
545848,Clifford Odets,1906,7,18,1963,8,14,57
51928774,George T. Odom,1950,8,21,2016,9,21,66
13163587,Spec O'Donnell,1911,4,9,1986,10,14,75
525213,Michael O'Donoghue,1940,1,5,1994,11,8,54
41726586,Damian O'Flynn,1907,1,29,1982,8,8,75
2695907,Charles Stanton Ogle,1865,6,5,1940,10,11,75
1591073,George O'Hanlon,1912,11,23,1989,2,11,76
39667239,Fiske O'Hara,1878,3,11,1945,7,12,67
2740737,George O'Hara (actor),1899,2,22,1966,10,16,67
452555,Michael O'Hare,1952,5,6,2012,9,28,60
161431,Dan O'Herlihy,1919,5,1,2005,2,17,85
2196232,Arvo Ojala,1920,2,21,2005,7,1,85
214672,Dennis O'Keefe,1908,3,29,1968,8,31,60
5695686,David Oliver (actor),1962,1,31,1992,11,12,30
31657095,Gordon Oliver,1910,4,27,1995,1,26,84
13809125,Guy Oliver,1878,9,25,1932,9,1,53
17094374,Nelson Olmsted,1914,1,28,1992,4,8,78
12719702,Gerald S. O'Loughlin,1921,12,23,2015,7,31,93
6481042,Moroni Olsen,1889,6,27,1954,11,22,65
6832235,Pat O'Malley (actor),1890,9,3,1966,5,21,75
13276950,Barry O'Moore,1879,12,8,1945,10,23,65
1538215,Ondine (actor),1937,6,16,1989,8,28,52
4661801,Patrick O'Neal (actor),1927,9,26,1994,9,9,66
14461072,Dick O'Neill,1928,8,29,1998,11,17,70
3231581,Henry O'Neill,1891,8,10,1961,5,18,69
1731768,James O'Neill (actor),1847,11,15,1920,8,10,72
4322558,David Opatoshu,1918,1,30,1996,4,30,78
584551,Jerry Orbach,1935,10,20,2004,12,28,69
4468117,Don Oreck,1930,8,31,2006,3,5,75
13159169,William Orlamond,1867,8,1,1957,4,23,89
884161,Santos Ortega,1899,9,30,1976,4,10,76
14614763,Artie Ortego,1890,2,9,1960,7,24,70
5457055,Peter J. Ortiz,1913,7,5,1988,5,16,74
46358242,Lyn Osborn,1926,1,23,1958,8,30,32
12734979,Bud Osborne,1884,7,20,1964,2,2,79
4905749,Michael O'Shea (actor),1906,3,17,1973,12,4,67
14670479,Cliff Osmond,1937,2,26,2012,12,22,75
40714772,Robert Osterloh,1918,5,3,2001,4,16,82
7461545,Henry Otto,1887,8,8,1952,8,3,64
7032361,Lynne Overman,1887,9,19,1943,2,19,55
2307768,Frank Overton,1918,3,12,1967,4,24,49
13725320,George Ovey,1870,12,13,1951,12,23,81
8428805,Monroe Owsley,1900,8,11,1937,6,7,36
69167,Charley Paddock,1900,8,11,1943,7,21,42
36894775,Manuel Padilla Jr.,1955,7,13,2008,1,29,52
44616232,Bradley Page,1901,9,8,1985,12,8,84
598470,Jack Palance,1919,2,18,2006,11,10,87
1250343,Ron Palillo,1949,4,2,2012,8,14,63
4859933,Eugene Pallette,1889,7,8,1954,9,3,65
14708296,Joe Palma,1905,3,17,1994,8,14,89
21645097,Gregg Palmer,1927,1,25,2015,10,31,88
2398920,Franklin Pangborn,1889,1,23,1958,7,20,69
3202228,Woodrow Parfrey,1922,10,5,1984,7,29,61
2711998,Jerry Paris,1925,7,25,1986,3,31,60
15448445,Albert Parker (director),1885,5,11,1974,8,10,89
1021158,Fess Parker,1924,8,16,2010,3,18,85
7024821,Willard Parker,1912,2,5,1996,12,4,84
598386,Gordon Parks,1912,11,30,2006,3,7,93
149788,Larry Parks,1914,12,13,1975,4,13,60
18401381,Emory Parnell,1892,12,29,1979,6,22,86
4181994,Robert Parrish,1916,1,4,1995,12,4,79
361261,James Parrott,1897,8,2,1939,5,10,41
42458222,Milton Parsons,1904,5,19,1980,5,15,75
1405522,Paul A. Partain,1946,11,22,2005,1,28,58
17271820,Kalla Pasha,1879,3,5,1933,6,10,54
516315,Robert Pastorelli,1954,6,21,2004,3,8,49
2418473,Michael Pataki,1938,1,16,2010,4,15,72
3209492,Dennis Patrick,1918,3,14,2002,10,13,84
22088111,Moultrie Patten,1919,6,10,2009,3,18,89
41509727,Chuck Patterson,1945,2,11,2013,12,23,68
1711169,Hank Patterson,1888,10,9,1975,8,23,86
9648650,Richard Paul (actor),1940,6,6,1998,12,25,58
13522446,Val Paul,1886,4,10,1962,3,23,75
14404892,Morgan Paull,1944,12,15,2012,7,17,67
8901053,Albert Paulsen,1925,12,13,2004,4,25,78
1007003,Edward Pawley,1901,3,16,1988,1,27,86
1768263,John Payne (actor),1912,5,23,1989,12,6,77
44819926,Louis Payne,1873,1,13,1954,8,14,81
18861584,Dick Peabody,1925,4,6,1999,12,27,74
35676224,John Pearce (actor),1927,11,7,2000,4,29,72
33365155,Jesse Pearson (actor),1930,8,18,1979,12,5,49
2120828,Harold Peary,1908,7,25,1985,3,30,76
40867197,Anthony Peck,1947,3,20,1996,7,30,49
21005770,Ed Peck,1917,2,26,1992,9,12,75
77491,Gregory Peck,1916,4,5,2003,6,12,87
27641,Sam Peckinpah,1925,2,21,1984,12,28,59
